FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19,FSR20,FSR21,FSR22,FSR23,FSR24,FSR25,FSR26,FSR27,FSR28,FSR29,FSR30,FSR31,FSR32,FSR33,FSR34,FSR35,FSR36,FSR37,FSR38,FSR39,FSR40,FSR41,FSR42,FSR43,FSR44,FSR45,FSR46,FSR47,FSR48,FSR49,FSR50,FSR51,FSR52,FSR53,FSR54,FSR55,FSR56,FSR57,FSR58,FSR59,FSR60,FSR61,FSR62,FSR63,FSR64
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,0.0,0.0,0.0,0.0,0.0,243.0,354.0,149.0,36.0,18.0,0.0,0.0,0.0,253.0,137.0,115.0,0.0,27.0,17.0,0.0,0.0,171.0,170.0,58.0,0.0,0.0,0.0,0.0,0.0,111.0,213.0,85.0,20.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,250.0,359.0,145.0,57.0,32.0,0.0,0.0,0.0,275.0,146.0,134.0,0.0,21.0,0.0,0.0,0.0,198.0,172.0,56.0,0.0,0.0,0.0,0.0,0.0,116.0,161.0,68.0,26.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,30.0,0.0,0.0,0.0,0.0,0.0,258.0,346.0,147.0,46.0,28.0,0.0,0.0,0.0,290.0,158.0,119.0,20.0,30.0,23.0,0.0,0.0,198.0,168.0,53.0,0.0,0.0,0.0,0.0,0.0,107.0,134.0,49.0,29.0,0.0,0.0,0.0,0.0,0.0,38.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,24.0,0.0,0.0,0.0,0.0,0.0,242.0,346.0,143.0,37.0,36.0,0.0,0.0,0.0,286.0,166.0,118.0,16.0,33.0,21.0,0.0,0.0,213.0,170.0,49.0,0.0,0.0,0.0,0.0,0.0,115.0,159.0,75.0,23.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,23.0,0.0,0.0,0.0,0.0,0.0,249.0,308.0,148.0,46.0,22.0,0.0,0.0,0.0,305.0,163.0,115.0,0.0,28.0,25.0,0.0,0.0,218.0,170.0,40.0,0.0,0.0,0.0,0.0,0.0,119.0,151.0,73.0,25.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,33.0,0.0,0.0,0.0,0.0,0.0,247.0,336.0,144.0,48.0,26.0,0.0,0.0,0.0,299.0,167.0,121.0,19.0,36.0,0.0,0.0,0.0,220.0,171.0,47.0,0.0,0.0,0.0,0.0,0.0,133.0,156.0,70.0,27.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,0.0,0.0,0.0,0.0,0.0,269.0,334.0,145.0,45.0,34.0,0.0,0.0,0.0,310.0,158.0,117.0,23.0,31.0,24.0,0.0,0.0,227.0,173.0,53.0,0.0,0.0,0.0,0.0,0.0,133.0,155.0,67.0,25.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,34.0,0.0,0.0,0.0,0.0,0.0,261.0,325.0,148.0,50.0,33.0,0.0,0.0,0.0,298.0,168.0,118.0,0.0,27.0,22.0,0.0,0.0,231.0,182.0,56.0,0.0,0.0,0.0,0.0,0.0,127.0,152.0,70.0,24.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,33.0,0.0,0.0,0.0,0.0,0.0,273.0,342.0,150.0,50.0,31.0,0.0,0.0,0.0,315.0,169.0,119.0,0.0,28.0,23.0,0.0,0.0,224.0,169.0,51.0,0.0,0.0,0.0,0.0,0.0,136.0,154.0,67.0,28.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,0.0,0.0,0.0,0.0,0.0,272.0,340.0,149.0,43.0,31.0,0.0,0.0,0.0,309.0,166.0,122.0,0.0,23.0,27.0,0.0,0.0,205.0,155.0,40.0,0.0,0.0,0.0,0.0,0.0,130.0,139.0,63.0,23.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,41.0,0.0,0.0,0.0,0.0,0.0,256.0,352.0,153.0,53.0,27.0,0.0,0.0,0.0,289.0,167.0,99.0,0.0,32.0,18.0,0.0,0.0,194.0,153.0,45.0,0.0,0.0,0.0,0.0,0.0,119.0,119.0,46.0,25.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,36.0,0.0,0.0,0.0,0.0,0.0,255.0,347.0,156.0,51.0,25.0,0.0,0.0,0.0,290.0,165.0,107.0,22.0,31.0,27.0,0.0,0.0,189.0,153.0,44.0,0.0,0.0,0.0,0.0,0.0,107.0,121.0,58.0,25.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,33.0,0.0,0.0,0.0,0.0,0.0,244.0,342.0,153.0,54.0,22.0,0.0,0.0,0.0,282.0,167.0,119.0,0.0,35.0,22.0,0.0,0.0,187.0,158.0,49.0,0.0,0.0,0.0,0.0,0.0,107.0,137.0,64.0,23.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,37.0,0.0,0.0,0.0,0.0,0.0,275.0,351.0,152.0,53.0,32.0,0.0,0.0,0.0,298.0,174.0,110.0,19.0,29.0,19.0,0.0,0.0,195.0,153.0,39.0,0.0,0.0,0.0,0.0,0.0,118.0,108.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,35.0,0.0,0.0,0.0,0.0,0.0,268.0,357.0,155.0,49.0,27.0,0.0,0.0,0.0,290.0,172.0,118.0,0.0,32.0,23.0,0.0,0.0,176.0,154.0,38.0,0.0,0.0,0.0,0.0,0.0,114.0,108.0,37.0,21.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,38.0,0.0,0.0,0.0,0.0,0.0,265.0,356.0,143.0,48.0,23.0,0.0,0.0,0.0,300.0,170.0,119.0,0.0,26.0,25.0,0.0,0.0,203.0,155.0,41.0,0.0,0.0,0.0,0.0,0.0,128.0,130.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,38.0,0.0,0.0,0.0,0.0,0.0,264.0,354.0,152.0,49.0,25.0,0.0,0.0,0.0,295.0,170.0,125.0,16.0,21.0,20.0,0.0,0.0,202.0,155.0,47.0,0.0,0.0,0.0,0.0,0.0,116.0,131.0,53.0,23.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,29.0,0.0,0.0,0.0,0.0,0.0,275.0,341.0,151.0,43.0,29.0,0.0,0.0,0.0,305.0,174.0,122.0,16.0,31.0,0.0,0.0,0.0,206.0,160.0,49.0,0.0,0.0,0.0,0.0,0.0,125.0,148.0,63.0,27.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,34.0,0.0,0.0,0.0,0.0,0.0,283.0,353.0,143.0,45.0,26.0,0.0,0.0,0.0,314.0,170.0,125.0,22.0,26.0,25.0,0.0,0.0,221.0,158.0,47.0,0.0,0.0,0.0,0.0,0.0,129.0,156.0,64.0,25.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,30.0,0.0,0.0,0.0,0.0,0.0,271.0,348.0,145.0,51.0,33.0,0.0,0.0,0.0,310.0,174.0,130.0,18.0,27.0,28.0,0.0,0.0,216.0,157.0,49.0,0.0,0.0,0.0,0.0,0.0,122.0,147.0,58.0,27.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,40.0,0.0,0.0,0.0,0.0,0.0,270.0,354.0,151.0,51.0,25.0,0.0,0.0,0.0,311.0,179.0,130.0,0.0,35.0,23.0,0.0,0.0,216.0,157.0,54.0,0.0,0.0,0.0,0.0,0.0,125.0,150.0,62.0,30.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,40.0,0.0,0.0,0.0,0.0,0.0,269.0,341.0,154.0,45.0,26.0,0.0,0.0,0.0,303.0,166.0,127.0,24.0,33.0,18.0,0.0,0.0,214.0,162.0,58.0,0.0,0.0,0.0,0.0,0.0,124.0,159.0,71.0,28.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,31.0,0.0,0.0,0.0,0.0,0.0,265.0,348.0,154.0,49.0,31.0,0.0,0.0,0.0,311.0,181.0,120.0,23.0,38.0,21.0,0.0,0.0,211.0,166.0,48.0,0.0,0.0,0.0,0.0,0.0,124.0,168.0,91.0,27.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,31.0,0.0,0.0,0.0,0.0,0.0,257.0,344.0,150.0,46.0,27.0,0.0,0.0,0.0,306.0,159.0,107.0,0.0,22.0,16.0,0.0,0.0,230.0,168.0,56.0,0.0,0.0,0.0,0.0,0.0,123.0,220.0,102.0,31.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,34.0,0.0,0.0,0.0,0.0,0.0,261.0,343.0,148.0,42.0,22.0,0.0,0.0,0.0,305.0,162.0,111.0,24.0,23.0,17.0,0.0,0.0,226.0,170.0,53.0,0.0,0.0,0.0,0.0,0.0,124.0,196.0,103.0,32.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,37.0,0.0,0.0,0.0,0.0,0.0,252.0,338.0,153.0,50.0,19.0,0.0,0.0,0.0,297.0,159.0,117.0,0.0,35.0,17.0,0.0,0.0,222.0,172.0,56.0,0.0,0.0,0.0,0.0,0.0,120.0,212.0,103.0,27.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,37.0,0.0,0.0,0.0,0.0,0.0,252.0,353.0,145.0,47.0,28.0,0.0,0.0,0.0,308.0,158.0,115.0,23.0,35.0,0.0,0.0,0.0,221.0,178.0,57.0,0.0,0.0,0.0,0.0,0.0,126.0,211.0,98.0,31.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0,267.0,354.0,161.0,51.0,30.0,0.0,0.0,0.0,306.0,166.0,122.0,25.0,34.0,19.0,0.0,0.0,225.0,167.0,60.0,0.0,0.0,0.0,0.0,0.0,124.0,181.0,70.0,33.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,33.0,0.0,0.0,0.0,0.0,0.0,269.0,358.0,155.0,52.0,24.0,0.0,0.0,0.0,302.0,163.0,133.0,0.0,37.0,22.0,0.0,0.0,208.0,164.0,52.0,0.0,0.0,0.0,0.0,0.0,110.0,139.0,57.0,27.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,33.0,0.0,0.0,0.0,0.0,0.0,271.0,358.0,156.0,52.0,32.0,0.0,0.0,0.0,306.0,167.0,132.0,26.0,37.0,26.0,0.0,0.0,211.0,157.0,54.0,0.0,0.0,0.0,0.0,0.0,120.0,143.0,68.0,28.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,28.0,0.0,0.0,0.0,0.0,0.0,263.0,363.0,157.0,51.0,22.0,0.0,0.0,0.0,302.0,175.0,131.0,26.0,30.0,27.0,0.0,0.0,207.0,160.0,58.0,0.0,0.0,0.0,0.0,0.0,112.0,127.0,58.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,32.0,0.0,0.0,0.0,0.0,0.0,272.0,358.0,159.0,53.0,32.0,0.0,0.0,0.0,303.0,186.0,127.0,21.0,33.0,26.0,0.0,0.0,195.0,159.0,55.0,0.0,0.0,0.0,0.0,0.0,115.0,122.0,52.0,26.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,35.0,0.0,0.0,0.0,0.0,0.0,268.0,360.0,156.0,47.0,35.0,0.0,0.0,0.0,299.0,171.0,125.0,0.0,32.0,22.0,0.0,0.0,199.0,160.0,51.0,0.0,0.0,0.0,0.0,0.0,116.0,129.0,47.0,20.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,27.0,0.0,0.0,0.0,0.0,0.0,281.0,358.0,153.0,48.0,20.0,0.0,0.0,0.0,310.0,179.0,124.0,22.0,33.0,22.0,0.0,0.0,223.0,161.0,51.0,0.0,0.0,0.0,0.0,0.0,122.0,136.0,51.0,32.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,26.0,0.0,0.0,0.0,0.0,0.0,288.0,357.0,158.0,52.0,27.0,0.0,0.0,0.0,316.0,179.0,125.0,22.0,35.0,23.0,0.0,0.0,221.0,169.0,52.0,0.0,0.0,0.0,0.0,0.0,120.0,134.0,58.0,29.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
