FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19,FSR20,FSR21,FSR22,FSR23,FSR24,FSR25,FSR26,FSR27,FSR28,FSR29,FSR30,FSR31,FSR32,FSR33,FSR34,FSR35,FSR36,FSR37,FSR38,FSR39,FSR40,FSR41,FSR42,FSR43,FSR44,FSR45,FSR46,FSR47,FSR48,FSR49,FSR50,FSR51,FSR52,FSR53,FSR54,FSR55,FSR56,FSR57,FSR58,FSR59,FSR60,FSR61,FSR62,FSR63,FSR64
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,21.0,0.0,0.0,0.0,0.0,0.0,284.0,352.0,130.0,0.0,0.0,0.0,0.0,0.0,124.0,53.0,20.0,0.0,0.0,0.0,0.0,0.0,209.0,339.0,84.0,39.0,43.0,0.0,0.0,0.0,241.0,306.0,26.0,75.0,60.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,87.0,34.0,0.0,0.0,0.0,0.0,0.0,303.0,405.0,143.0,0.0,0.0,0.0,0.0,0.0,135.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,209.0,337.0,84.0,35.0,50.0,0.0,0.0,0.0,246.0,322.0,18.0,70.0,61.0,0.0,0.0,0.0,0.0,16.0,38.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,77.0,23.0,0.0,0.0,0.0,0.0,0.0,299.0,370.0,129.0,0.0,0.0,0.0,0.0,0.0,144.0,58.0,24.0,0.0,0.0,0.0,0.0,0.0,217.0,356.0,94.0,38.0,50.0,0.0,0.0,0.0,248.0,331.0,22.0,75.0,59.0,16.0,0.0,0.0,0.0,18.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,80.0,30.0,0.0,0.0,0.0,0.0,0.0,304.0,365.0,136.0,0.0,0.0,0.0,0.0,0.0,153.0,57.0,18.0,0.0,0.0,0.0,0.0,0.0,221.0,358.0,89.0,26.0,47.0,0.0,0.0,0.0,252.0,328.0,28.0,73.0,66.0,16.0,0.0,0.0,0.0,20.0,31.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,80.0,32.0,0.0,0.0,0.0,0.0,0.0,311.0,397.0,137.0,0.0,0.0,0.0,0.0,0.0,168.0,73.0,28.0,0.0,0.0,0.0,0.0,0.0,225.0,353.0,83.0,30.0,46.0,0.0,0.0,0.0,258.0,335.0,27.0,74.0,69.0,0.0,0.0,0.0,0.0,23.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,82.0,28.0,0.0,0.0,0.0,0.0,0.0,317.0,391.0,139.0,0.0,0.0,0.0,0.0,0.0,157.0,57.0,26.0,0.0,0.0,0.0,0.0,0.0,223.0,349.0,90.0,34.0,52.0,0.0,0.0,0.0,254.0,331.0,27.0,69.0,69.0,0.0,0.0,0.0,0.0,22.0,38.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,83.0,31.0,0.0,0.0,0.0,0.0,0.0,312.0,393.0,147.0,0.0,0.0,0.0,0.0,0.0,152.0,62.0,27.0,0.0,0.0,0.0,0.0,0.0,224.0,350.0,87.0,34.0,52.0,0.0,0.0,0.0,249.0,337.0,24.0,73.0,65.0,16.0,0.0,0.0,0.0,22.0,41.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,85.0,35.0,0.0,0.0,0.0,0.0,0.0,310.0,403.0,147.0,0.0,0.0,0.0,0.0,0.0,159.0,59.0,27.0,0.0,0.0,0.0,0.0,0.0,217.0,354.0,91.0,29.0,48.0,0.0,0.0,0.0,257.0,339.0,23.0,80.0,68.0,0.0,0.0,0.0,0.0,17.0,39.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,85.0,34.0,0.0,0.0,0.0,0.0,0.0,312.0,391.0,141.0,0.0,0.0,0.0,0.0,0.0,153.0,62.0,25.0,0.0,0.0,0.0,0.0,0.0,227.0,354.0,90.0,29.0,52.0,0.0,0.0,0.0,257.0,329.0,30.0,76.0,60.0,0.0,0.0,0.0,0.0,21.0,42.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,83.0,38.0,0.0,0.0,0.0,0.0,0.0,312.0,405.0,146.0,0.0,0.0,0.0,0.0,0.0,165.0,62.0,24.0,0.0,0.0,0.0,0.0,0.0,224.0,360.0,84.0,35.0,47.0,0.0,0.0,0.0,243.0,329.0,17.0,77.0,64.0,0.0,0.0,0.0,0.0,19.0,41.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
