FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19,FSR20,FSR21,FSR22,FSR23,FSR24,FSR25,FSR26,FSR27,FSR28,FSR29,FSR30,FSR31,FSR32,FSR33,FSR34,FSR35,FSR36,FSR37,FSR38,FSR39,FSR40,FSR41,FSR42,FSR43,FSR44,FSR45,FSR46,FSR47,FSR48,FSR49,FSR50,FSR51,FSR52,FSR53,FSR54,FSR55,FSR56,FSR57,FSR58,FSR59,FSR60,FSR61,FSR62,FSR63,FSR64
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,43.0,120.0,206.0,104.0,0.0,0.0,0.0,79.0,54.0,137.0,386.0,234.0,16.0,0.0,0.0,0.0,0.0,67.0,269.0,119.0,26.0,0.0,0.0,0.0,0.0,0.0,27.0,83.0,0.0,0.0,0.0,29.0,0.0,35.0,107.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,49.0,133.0,198.0,103.0,0.0,0.0,0.0,78.0,54.0,140.0,379.0,246.0,20.0,0.0,0.0,0.0,0.0,64.0,260.0,105.0,34.0,0.0,0.0,0.0,0.0,0.0,21.0,89.0,0.0,0.0,0.0,35.0,0.0,39.0,85.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,52.0,128.0,203.0,105.0,0.0,0.0,0.0,81.0,53.0,137.0,389.0,249.0,0.0,0.0,0.0,0.0,0.0,70.0,262.0,123.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,90.0,0.0,0.0,0.0,41.0,0.0,48.0,111.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,40.0,121.0,204.0,107.0,0.0,0.0,0.0,71.0,51.0,134.0,391.0,247.0,22.0,0.0,0.0,0.0,0.0,66.0,249.0,125.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,97.0,16.0,0.0,0.0,34.0,0.0,44.0,123.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,42.0,125.0,204.0,95.0,0.0,0.0,0.0,77.0,37.0,136.0,392.0,248.0,20.0,0.0,0.0,0.0,0.0,69.0,252.0,115.0,31.0,0.0,0.0,0.0,0.0,0.0,26.0,85.0,18.0,0.0,0.0,31.0,0.0,43.0,125.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,46.0,126.0,208.0,96.0,0.0,0.0,0.0,79.0,47.0,138.0,393.0,253.0,21.0,0.0,0.0,0.0,0.0,72.0,252.0,129.0,33.0,0.0,0.0,0.0,0.0,0.0,28.0,96.0,18.0,0.0,0.0,41.0,0.0,49.0,120.0,85.0,0.0,0.0,0.0,0.0,0.0,19.0,82.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,37.0,127.0,211.0,101.0,0.0,0.0,0.0,77.0,44.0,130.0,397.0,253.0,26.0,0.0,0.0,0.0,0.0,71.0,237.0,130.0,28.0,0.0,0.0,0.0,0.0,0.0,37.0,97.0,19.0,0.0,0.0,37.0,0.0,50.0,121.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,25.0,45.0,120.0,196.0,104.0,0.0,0.0,0.0,92.0,51.0,134.0,387.0,259.0,21.0,0.0,0.0,0.0,0.0,70.0,255.0,131.0,35.0,0.0,0.0,0.0,0.0,0.0,24.0,96.0,21.0,0.0,0.0,30.0,16.0,49.0,127.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,39.0,121.0,206.0,107.0,0.0,0.0,0.0,82.0,46.0,137.0,390.0,258.0,22.0,0.0,0.0,0.0,0.0,71.0,246.0,129.0,33.0,0.0,0.0,0.0,0.0,0.0,32.0,92.0,0.0,0.0,0.0,35.0,17.0,50.0,122.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,42.0,128.0,201.0,104.0,0.0,0.0,0.0,87.0,50.0,139.0,390.0,250.0,22.0,0.0,0.0,0.0,0.0,66.0,250.0,124.0,33.0,0.0,0.0,0.0,0.0,0.0,30.0,87.0,20.0,0.0,0.0,37.0,0.0,51.0,129.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
