FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19,FSR20,FSR21,FSR22,FSR23,FSR24,FSR25,FSR26,FSR27,FSR28,FSR29,FSR30,FSR31,FSR32,FSR33,FSR34,FSR35,FSR36,FSR37,FSR38,FSR39,FSR40,FSR41,FSR42,FSR43,FSR44,FSR45,FSR46,FSR47,FSR48,FSR49,FSR50,FSR51,FSR52,FSR53,FSR54,FSR55,FSR56,FSR57,FSR58,FSR59,FSR60,FSR61,FSR62,FSR63,FSR64
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,30.0,36.0,22.0,0.0,0.0,0.0,0.0,162.0,140.0,60.0,0.0,0.0,0.0,0.0,0.0,117.0,460.0,81.0,0.0,0.0,0.0,0.0,0.0,266.0,271.0,39.0,80.0,18.0,0.0,0.0,0.0,97.0,111.0,68.0,100.0,46.0,32.0,38.0,0.0,0.0,68.0,26.0,17.0,56.0,28.0,61.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,22.0,38.0,27.0,25.0,0.0,0.0,0.0,169.0,134.0,69.0,0.0,0.0,0.0,0.0,0.0,113.0,468.0,79.0,0.0,0.0,0.0,0.0,0.0,276.0,269.0,37.0,84.0,0.0,0.0,0.0,0.0,91.0,123.0,72.0,99.0,48.0,30.0,36.0,0.0,0.0,64.0,18.0,23.0,60.0,39.0,61.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,26.0,32.0,17.0,23.0,0.0,0.0,0.0,160.0,142.0,60.0,22.0,0.0,0.0,0.0,0.0,126.0,470.0,74.0,0.0,0.0,0.0,0.0,0.0,279.0,275.0,31.0,83.0,16.0,0.0,0.0,0.0,101.0,121.0,63.0,95.0,42.0,29.0,31.0,0.0,0.0,63.0,23.0,21.0,55.0,36.0,57.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,26.0,29.0,24.0,26.0,0.0,0.0,0.0,170.0,142.0,64.0,18.0,0.0,0.0,0.0,0.0,121.0,464.0,76.0,0.0,0.0,0.0,0.0,0.0,278.0,272.0,38.0,85.0,16.0,0.0,0.0,0.0,105.0,126.0,75.0,105.0,45.0,34.0,42.0,0.0,0.0,72.0,34.0,17.0,56.0,37.0,61.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,30.0,30.0,18.0,25.0,0.0,0.0,0.0,169.0,140.0,63.0,22.0,0.0,0.0,0.0,0.0,119.0,468.0,84.0,0.0,0.0,0.0,0.0,0.0,282.0,273.0,32.0,87.0,0.0,0.0,0.0,0.0,100.0,126.0,76.0,97.0,43.0,35.0,33.0,0.0,0.0,71.0,29.0,18.0,50.0,29.0,68.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,26.0,32.0,24.0,22.0,0.0,0.0,0.0,171.0,137.0,70.0,0.0,0.0,0.0,0.0,0.0,126.0,473.0,82.0,0.0,0.0,0.0,0.0,0.0,287.0,273.0,37.0,86.0,0.0,0.0,0.0,0.0,97.0,121.0,82.0,104.0,46.0,34.0,37.0,0.0,0.0,63.0,29.0,18.0,48.0,26.0,63.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,33.0,32.0,22.0,25.0,0.0,0.0,0.0,179.0,143.0,63.0,19.0,0.0,0.0,0.0,0.0,129.0,479.0,76.0,0.0,0.0,0.0,0.0,0.0,287.0,277.0,32.0,81.0,0.0,0.0,0.0,0.0,103.0,124.0,71.0,99.0,43.0,28.0,39.0,0.0,0.0,74.0,25.0,21.0,54.0,30.0,66.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,25.0,34.0,0.0,0.0,0.0,0.0,0.0,174.0,133.0,58.0,0.0,0.0,0.0,0.0,0.0,133.0,478.0,89.0,0.0,0.0,0.0,0.0,0.0,299.0,272.0,26.0,78.0,0.0,0.0,0.0,0.0,99.0,121.0,65.0,103.0,47.0,33.0,30.0,0.0,0.0,74.0,21.0,0.0,53.0,27.0,55.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,26.0,34.0,23.0,26.0,0.0,0.0,0.0,180.0,145.0,68.0,20.0,0.0,0.0,0.0,0.0,131.0,473.0,84.0,0.0,0.0,0.0,0.0,0.0,291.0,275.0,27.0,81.0,0.0,0.0,0.0,0.0,103.0,121.0,63.0,102.0,40.0,30.0,36.0,0.0,0.0,66.0,24.0,22.0,55.0,30.0,65.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,28.0,36.0,22.0,16.0,0.0,0.0,0.0,170.0,144.0,70.0,0.0,0.0,0.0,0.0,0.0,138.0,477.0,87.0,0.0,0.0,0.0,0.0,0.0,299.0,270.0,27.0,77.0,0.0,0.0,0.0,0.0,103.0,122.0,74.0,102.0,43.0,26.0,38.0,0.0,0.0,71.0,28.0,19.0,55.0,32.0,66.0
