FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19,FSR20,FSR21,FSR22,FSR23,FSR24,FSR25,FSR26,FSR27,FSR28,FSR29,FSR30,FSR31,FSR32,FSR33,FSR34,FSR35,FSR36,FSR37,FSR38,FSR39,FSR40,FSR41,FSR42,FSR43,FSR44,FSR45,FSR46,FSR47,FSR48,FSR49,FSR50,FSR51,FSR52,FSR53,FSR54,FSR55,FSR56,FSR57,FSR58,FSR59,FSR60,FSR61,FSR62,FSR63,FSR64
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,70.0,44.0,34.0,0.0,0.0,0.0,96.0,256.0,105.0,0.0,0.0,0.0,0.0,0.0,47.0,67.0,28.0,0.0,0.0,0.0,0.0,0.0,77.0,177.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,82.0,39.0,0.0,0.0,0.0,0.0,0.0,33.0,39.0,19.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,69.0,39.0,44.0,0.0,0.0,0.0,94.0,270.0,102.0,0.0,0.0,0.0,0.0,0.0,45.0,55.0,27.0,0.0,0.0,0.0,0.0,0.0,76.0,180.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,91.0,44.0,0.0,0.0,0.0,0.0,0.0,25.0,40.0,23.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,59.0,52.0,40.0,0.0,0.0,0.0,98.0,279.0,100.0,0.0,0.0,0.0,0.0,0.0,47.0,70.0,38.0,0.0,0.0,0.0,0.0,0.0,78.0,179.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,88.0,46.0,0.0,0.0,0.0,0.0,0.0,29.0,41.0,25.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,65.0,49.0,47.0,0.0,0.0,0.0,96.0,269.0,106.0,0.0,0.0,0.0,0.0,0.0,48.0,67.0,32.0,0.0,0.0,0.0,0.0,0.0,73.0,178.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,88.0,37.0,0.0,0.0,0.0,0.0,0.0,25.0,38.0,17.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,53.0,53.0,47.0,0.0,0.0,0.0,96.0,280.0,100.0,0.0,0.0,0.0,0.0,0.0,47.0,64.0,38.0,0.0,0.0,0.0,0.0,0.0,69.0,187.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,93.0,31.0,0.0,0.0,0.0,0.0,0.0,34.0,40.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,66.0,51.0,39.0,0.0,0.0,0.0,99.0,281.0,105.0,0.0,0.0,0.0,0.0,0.0,41.0,68.0,33.0,0.0,0.0,0.0,0.0,0.0,74.0,189.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,97.0,35.0,16.0,0.0,0.0,0.0,0.0,24.0,44.0,28.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,63.0,52.0,44.0,0.0,0.0,0.0,99.0,275.0,106.0,0.0,0.0,0.0,0.0,0.0,54.0,56.0,29.0,0.0,0.0,0.0,0.0,0.0,78.0,180.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,86.0,37.0,16.0,0.0,0.0,0.0,0.0,29.0,41.0,28.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,54.0,48.0,46.0,0.0,0.0,0.0,94.0,282.0,99.0,0.0,0.0,0.0,0.0,0.0,41.0,70.0,31.0,0.0,0.0,0.0,0.0,0.0,83.0,183.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,94.0,50.0,0.0,0.0,0.0,0.0,0.0,29.0,43.0,29.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,66.0,50.0,44.0,0.0,0.0,0.0,96.0,280.0,104.0,0.0,0.0,0.0,0.0,0.0,48.0,68.0,32.0,0.0,0.0,0.0,0.0,0.0,72.0,186.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,87.0,52.0,20.0,0.0,0.0,0.0,0.0,35.0,41.0,18.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,62.0,47.0,42.0,0.0,0.0,0.0,98.0,274.0,105.0,0.0,0.0,0.0,0.0,0.0,56.0,68.0,28.0,0.0,0.0,0.0,0.0,0.0,81.0,188.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,96.0,48.0,0.0,0.0,0.0,0.0,0.0,34.0,39.0,27.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
