FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19,FSR20,FSR21,FSR22,FSR23,FSR24,FSR25,FSR26,FSR27,FSR28,FSR29,FSR30,FSR31,FSR32,FSR33,FSR34,FSR35,FSR36,FSR37,FSR38,FSR39,FSR40,FSR41,FSR42,FSR43,FSR44,FSR45,FSR46,FSR47,FSR48,FSR49,FSR50,FSR51,FSR52,FSR53,FSR54,FSR55,FSR56,FSR57,FSR58,FSR59,FSR60,FSR61,FSR62,FSR63,FSR64
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,25.0,21.0,0.0,0.0,0.0,23.0,0.0,30.0,107.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,154.0,67.0,0.0,0.0,0.0,0.0,0.0,87.0,159.0,27.0,0.0,0.0,26.0,0.0,0.0,317.0,160.0,45.0,0.0,74.0,25.0,0.0,0.0,68.0,29.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,19.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,0.0,42.0,29.0,19.0,0.0,0.0,0.0,20.0,0.0,27.0,96.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,144.0,66.0,0.0,0.0,0.0,0.0,0.0,75.0,156.0,32.0,0.0,0.0,21.0,0.0,0.0,326.0,160.0,43.0,0.0,74.0,19.0,17.0,0.0,62.0,34.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,16.0,16.0,41.0,29.0,29.0,0.0,0.0,0.0,16.0,0.0,30.0,86.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,147.0,62.0,0.0,0.0,0.0,0.0,0.0,82.0,160.0,28.0,0.0,0.0,19.0,0.0,0.0,338.0,156.0,43.0,0.0,68.0,23.0,0.0,0.0,73.0,41.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,39.0,32.0,26.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,147.0,65.0,0.0,0.0,0.0,0.0,0.0,83.0,161.0,34.0,0.0,0.0,25.0,0.0,0.0,331.0,167.0,44.0,0.0,79.0,24.0,16.0,0.0,77.0,43.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,35.0,37.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,95.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,151.0,64.0,0.0,0.0,0.0,0.0,0.0,93.0,153.0,31.0,0.0,0.0,25.0,0.0,0.0,329.0,155.0,46.0,0.0,75.0,25.0,0.0,0.0,73.0,47.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,27.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,19.0,0.0,46.0,28.0,18.0,0.0,0.0,0.0,17.0,0.0,29.0,83.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,146.0,58.0,0.0,0.0,0.0,0.0,0.0,83.0,158.0,27.0,0.0,0.0,25.0,0.0,0.0,337.0,164.0,45.0,0.0,78.0,22.0,0.0,0.0,75.0,47.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,35.0,29.0,21.0,0.0,0.0,0.0,18.0,0.0,26.0,83.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,145.0,65.0,0.0,0.0,0.0,0.0,0.0,85.0,161.0,28.0,0.0,0.0,26.0,0.0,0.0,331.0,166.0,50.0,0.0,72.0,24.0,0.0,0.0,70.0,43.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,0.0,42.0,29.0,19.0,0.0,0.0,0.0,19.0,0.0,19.0,87.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,146.0,63.0,0.0,0.0,0.0,0.0,0.0,79.0,152.0,31.0,0.0,0.0,26.0,0.0,0.0,336.0,157.0,52.0,0.0,72.0,21.0,17.0,0.0,77.0,52.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,39.0,34.0,28.0,0.0,0.0,0.0,19.0,0.0,24.0,73.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,146.0,67.0,0.0,0.0,0.0,0.0,0.0,88.0,161.0,33.0,0.0,0.0,26.0,0.0,0.0,338.0,169.0,45.0,0.0,78.0,24.0,16.0,0.0,69.0,50.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,20.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,0.0,43.0,25.0,18.0,0.0,0.0,0.0,20.0,0.0,28.0,81.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,149.0,62.0,0.0,0.0,0.0,0.0,0.0,84.0,163.0,29.0,0.0,0.0,23.0,0.0,0.0,341.0,165.0,44.0,0.0,76.0,23.0,0.0,0.0,60.0,45.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
