FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19,FSR20,FSR21,FSR22,FSR23,FSR24,FSR25,FSR26,FSR27,FSR28,FSR29,FSR30,FSR31,FSR32,FSR33,FSR34,FSR35,FSR36,FSR37,FSR38,FSR39,FSR40,FSR41,FSR42,FSR43,FSR44,FSR45,FSR46,FSR47,FSR48,FSR49,FSR50,FSR51,FSR52,FSR53,FSR54,FSR55,FSR56,FSR57,FSR58,FSR59,FSR60,FSR61,FSR62,FSR63,FSR64
166,52.0,65.0,51.0,0.0,0.0,0.0,0.0,114.0,133.0,96.0,145.0,58.0,0.0,0.0,0.0,0.0,114.0,65.0,76.0,55.0,0.0,0.0,0.0,0.0,52.0,40.0,39.0,23.0,0.0,0.0,0.0,152.0,130.0,136.0,79.0,58.0,22.0,0.0,0.0,163.0,179.0,98.0,78.0,27.0,0.0,0.0,0.0,69.0,105.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,61.0,60.0,53.0,0.0,0.0,0.0,0.0,128.0,134.0,105.0,141.0,56.0,0.0,0.0,0.0,16.0,121.0,64.0,76.0,69.0,0.0,0.0,0.0,0.0,54.0,38.0,37.0,23.0,0.0,0.0,0.0,147.0,138.0,139.0,87.0,49.0,19.0,0.0,0.0,164.0,181.0,105.0,69.0,28.0,0.0,0.0,0.0,74.0,104.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,51.0,64.0,56.0,0.0,0.0,0.0,0.0,118.0,132.0,104.0,148.0,54.0,0.0,0.0,0.0,16.0,123.0,66.0,72.0,59.0,20.0,0.0,0.0,0.0,45.0,47.0,28.0,16.0,0.0,0.0,0.0,149.0,134.0,135.0,90.0,56.0,19.0,0.0,0.0,158.0,182.0,101.0,74.0,31.0,0.0,0.0,0.0,72.0,101.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,58.0,61.0,59.0,0.0,0.0,0.0,0.0,112.0,141.0,119.0,149.0,62.0,0.0,0.0,0.0,16.0,123.0,62.0,76.0,49.0,17.0,0.0,0.0,0.0,46.0,48.0,35.0,28.0,0.0,0.0,0.0,145.0,130.0,138.0,88.0,54.0,20.0,0.0,0.0,168.0,181.0,93.0,78.0,29.0,0.0,0.0,0.0,73.0,97.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,48.0,66.0,49.0,0.0,0.0,0.0,0.0,119.0,136.0,109.0,155.0,66.0,0.0,0.0,0.0,0.0,122.0,63.0,73.0,48.0,18.0,0.0,0.0,0.0,42.0,44.0,34.0,25.0,0.0,0.0,0.0,150.0,130.0,129.0,92.0,58.0,17.0,0.0,0.0,167.0,183.0,99.0,77.0,29.0,0.0,0.0,0.0,69.0,103.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,55.0,67.0,61.0,0.0,0.0,0.0,0.0,119.0,139.0,111.0,147.0,56.0,0.0,0.0,0.0,17.0,117.0,62.0,83.0,60.0,19.0,0.0,0.0,0.0,55.0,36.0,38.0,26.0,0.0,0.0,0.0,159.0,141.0,144.0,89.0,58.0,19.0,0.0,0.0,163.0,182.0,103.0,73.0,30.0,0.0,0.0,0.0,66.0,101.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,53.0,68.0,49.0,0.0,0.0,0.0,0.0,122.0,136.0,109.0,150.0,63.0,0.0,0.0,0.0,0.0,121.0,64.0,81.0,55.0,20.0,0.0,0.0,0.0,52.0,46.0,35.0,19.0,0.0,0.0,0.0,154.0,143.0,136.0,83.0,52.0,20.0,0.0,0.0,167.0,180.0,103.0,79.0,27.0,0.0,0.0,0.0,74.0,105.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,54.0,61.0,59.0,0.0,0.0,0.0,0.0,123.0,143.0,104.0,152.0,65.0,0.0,0.0,0.0,0.0,130.0,58.0,79.0,61.0,0.0,0.0,0.0,0.0,54.0,37.0,33.0,24.0,0.0,0.0,0.0,157.0,138.0,142.0,79.0,62.0,19.0,0.0,0.0,168.0,184.0,100.0,79.0,27.0,0.0,0.0,0.0,78.0,106.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,50.0,59.0,55.0,0.0,0.0,0.0,0.0,125.0,138.0,106.0,153.0,60.0,0.0,0.0,0.0,17.0,132.0,61.0,75.0,64.0,19.0,0.0,0.0,0.0,52.0,43.0,35.0,30.0,0.0,0.0,0.0,152.0,135.0,136.0,87.0,56.0,0.0,0.0,0.0,165.0,185.0,99.0,76.0,26.0,0.0,0.0,0.0,79.0,97.0,26.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,57.0,58.0,61.0,0.0,0.0,0.0,0.0,123.0,144.0,104.0,152.0,57.0,0.0,0.0,0.0,0.0,134.0,64.0,73.0,62.0,0.0,0.0,0.0,0.0,58.0,38.0,27.0,26.0,0.0,0.0,0.0,156.0,144.0,138.0,82.0,53.0,20.0,0.0,0.0,171.0,178.0,96.0,76.0,35.0,0.0,0.0,0.0,73.0,105.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,57.0,60.0,61.0,0.0,0.0,0.0,0.0,117.0,137.0,111.0,149.0,64.0,0.0,0.0,0.0,20.0,133.0,60.0,75.0,56.0,0.0,0.0,0.0,0.0,54.0,45.0,35.0,27.0,0.0,0.0,0.0,145.0,145.0,143.0,86.0,57.0,19.0,0.0,0.0,170.0,188.0,103.0,75.0,31.0,0.0,0.0,0.0,78.0,98.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,55.0,56.0,55.0,0.0,0.0,0.0,0.0,119.0,144.0,96.0,149.0,67.0,0.0,0.0,0.0,21.0,135.0,66.0,75.0,58.0,20.0,0.0,0.0,0.0,58.0,36.0,37.0,21.0,0.0,0.0,0.0,152.0,145.0,143.0,90.0,54.0,23.0,0.0,0.0,165.0,191.0,104.0,77.0,32.0,0.0,0.0,0.0,68.0,101.0,28.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,59.0,57.0,54.0,0.0,0.0,0.0,0.0,114.0,141.0,107.0,152.0,62.0,0.0,0.0,0.0,19.0,132.0,65.0,74.0,53.0,0.0,0.0,0.0,0.0,64.0,46.0,41.0,23.0,0.0,0.0,0.0,152.0,140.0,133.0,83.0,59.0,21.0,0.0,0.0,167.0,189.0,99.0,80.0,28.0,0.0,0.0,0.0,76.0,101.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,58.0,61.0,54.0,0.0,0.0,0.0,0.0,121.0,143.0,105.0,147.0,65.0,0.0,0.0,0.0,23.0,143.0,67.0,81.0,56.0,22.0,0.0,0.0,0.0,58.0,39.0,36.0,29.0,0.0,0.0,0.0,159.0,139.0,136.0,80.0,49.0,19.0,0.0,0.0,171.0,180.0,95.0,71.0,25.0,0.0,0.0,0.0,77.0,97.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,61.0,60.0,57.0,0.0,0.0,0.0,0.0,127.0,146.0,108.0,142.0,55.0,0.0,0.0,0.0,27.0,133.0,60.0,71.0,61.0,20.0,0.0,0.0,0.0,64.0,47.0,28.0,26.0,0.0,0.0,0.0,159.0,142.0,140.0,85.0,59.0,16.0,0.0,0.0,163.0,187.0,101.0,79.0,22.0,0.0,0.0,0.0,77.0,99.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,61.0,63.0,58.0,0.0,0.0,0.0,0.0,123.0,151.0,112.0,152.0,56.0,0.0,0.0,0.0,27.0,135.0,60.0,76.0,49.0,19.0,0.0,0.0,0.0,51.0,44.0,41.0,29.0,0.0,0.0,0.0,154.0,148.0,138.0,86.0,58.0,0.0,0.0,0.0,167.0,186.0,100.0,69.0,26.0,0.0,0.0,0.0,78.0,102.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,63.0,55.0,50.0,0.0,0.0,0.0,0.0,132.0,147.0,102.0,149.0,63.0,0.0,0.0,0.0,26.0,134.0,57.0,79.0,58.0,18.0,0.0,0.0,0.0,55.0,49.0,39.0,25.0,0.0,0.0,0.0,157.0,140.0,142.0,87.0,54.0,17.0,0.0,0.0,168.0,186.0,102.0,74.0,26.0,0.0,0.0,0.0,70.0,104.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,63.0,59.0,59.0,0.0,0.0,0.0,0.0,124.0,147.0,101.0,152.0,53.0,0.0,0.0,0.0,0.0,137.0,62.0,74.0,62.0,18.0,0.0,0.0,0.0,52.0,46.0,41.0,23.0,0.0,0.0,0.0,158.0,144.0,142.0,85.0,55.0,16.0,0.0,0.0,170.0,191.0,97.0,78.0,29.0,0.0,0.0,0.0,79.0,105.0,31.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,69.0,60.0,60.0,0.0,0.0,0.0,0.0,120.0,144.0,107.0,149.0,52.0,0.0,0.0,0.0,21.0,138.0,64.0,79.0,60.0,21.0,0.0,0.0,0.0,52.0,38.0,47.0,27.0,0.0,0.0,0.0,162.0,145.0,137.0,89.0,53.0,0.0,0.0,0.0,170.0,187.0,101.0,70.0,30.0,0.0,0.0,0.0,80.0,107.0,30.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,65.0,52.0,56.0,0.0,0.0,0.0,0.0,120.0,145.0,109.0,142.0,59.0,0.0,0.0,0.0,22.0,141.0,66.0,80.0,62.0,0.0,0.0,0.0,0.0,56.0,49.0,46.0,18.0,0.0,0.0,0.0,163.0,140.0,146.0,84.0,54.0,0.0,0.0,0.0,173.0,187.0,105.0,69.0,31.0,0.0,0.0,0.0,81.0,100.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,66.0,59.0,61.0,0.0,0.0,0.0,0.0,123.0,139.0,112.0,150.0,50.0,0.0,0.0,0.0,21.0,143.0,68.0,80.0,64.0,19.0,0.0,0.0,0.0,59.0,40.0,47.0,31.0,0.0,0.0,0.0,167.0,154.0,146.0,88.0,59.0,0.0,0.0,0.0,175.0,185.0,100.0,78.0,30.0,0.0,0.0,0.0,74.0,107.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,57.0,53.0,59.0,0.0,0.0,0.0,0.0,130.0,144.0,108.0,146.0,55.0,0.0,0.0,0.0,30.0,145.0,60.0,97.0,54.0,18.0,0.0,0.0,0.0,63.0,41.0,34.0,24.0,0.0,0.0,0.0,167.0,151.0,145.0,91.0,48.0,22.0,0.0,0.0,176.0,182.0,101.0,74.0,27.0,0.0,0.0,0.0,83.0,101.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,62.0,52.0,65.0,0.0,0.0,0.0,0.0,125.0,149.0,116.0,153.0,60.0,0.0,0.0,0.0,31.0,147.0,68.0,76.0,56.0,16.0,0.0,0.0,0.0,61.0,45.0,45.0,26.0,0.0,0.0,0.0,157.0,153.0,142.0,86.0,54.0,0.0,0.0,0.0,172.0,191.0,103.0,80.0,25.0,0.0,0.0,0.0,77.0,103.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,65.0,65.0,69.0,0.0,0.0,0.0,0.0,133.0,148.0,107.0,148.0,57.0,0.0,0.0,0.0,27.0,136.0,65.0,86.0,63.0,16.0,0.0,0.0,0.0,56.0,44.0,46.0,27.0,0.0,0.0,0.0,161.0,143.0,141.0,91.0,55.0,0.0,0.0,0.0,169.0,182.0,99.0,77.0,31.0,0.0,0.0,0.0,82.0,101.0,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,63.0,63.0,63.0,0.0,0.0,0.0,0.0,131.0,141.0,110.0,148.0,64.0,0.0,0.0,0.0,26.0,138.0,59.0,80.0,60.0,19.0,0.0,0.0,0.0,53.0,51.0,44.0,27.0,0.0,0.0,0.0,164.0,153.0,146.0,85.0,51.0,18.0,0.0,0.0,170.0,183.0,106.0,77.0,28.0,0.0,0.0,0.0,84.0,106.0,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,54.0,52.0,56.0,0.0,0.0,0.0,0.0,132.0,139.0,110.0,143.0,63.0,0.0,0.0,0.0,32.0,140.0,69.0,82.0,62.0,20.0,0.0,0.0,0.0,63.0,49.0,45.0,26.0,0.0,0.0,0.0,160.0,145.0,146.0,89.0,57.0,20.0,0.0,0.0,167.0,187.0,93.0,81.0,31.0,0.0,0.0,0.0,79.0,103.0,28.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,59.0,62.0,59.0,0.0,0.0,0.0,0.0,138.0,152.0,113.0,150.0,63.0,0.0,0.0,0.0,29.0,148.0,59.0,84.0,70.0,19.0,0.0,0.0,0.0,64.0,47.0,40.0,24.0,0.0,0.0,0.0,168.0,150.0,144.0,86.0,50.0,18.0,0.0,0.0,176.0,193.0,95.0,69.0,27.0,0.0,0.0,0.0,78.0,103.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,58.0,62.0,54.0,0.0,0.0,0.0,0.0,130.0,143.0,107.0,144.0,51.0,0.0,0.0,0.0,33.0,148.0,68.0,83.0,64.0,0.0,0.0,0.0,0.0,62.0,39.0,41.0,29.0,0.0,0.0,0.0,168.0,154.0,138.0,89.0,54.0,20.0,0.0,0.0,174.0,188.0,102.0,80.0,29.0,0.0,0.0,0.0,79.0,104.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,70.0,54.0,60.0,0.0,0.0,0.0,0.0,123.0,148.0,108.0,145.0,49.0,0.0,0.0,0.0,30.0,146.0,63.0,78.0,54.0,20.0,0.0,0.0,0.0,63.0,43.0,44.0,27.0,0.0,0.0,0.0,161.0,145.0,139.0,91.0,51.0,17.0,0.0,0.0,170.0,190.0,100.0,76.0,23.0,0.0,0.0,0.0,76.0,103.0,28.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,62.0,64.0,55.0,0.0,0.0,0.0,0.0,127.0,148.0,106.0,151.0,59.0,0.0,0.0,0.0,25.0,150.0,56.0,84.0,59.0,0.0,0.0,0.0,0.0,57.0,41.0,48.0,25.0,0.0,0.0,0.0,167.0,144.0,141.0,81.0,51.0,0.0,0.0,0.0,175.0,192.0,96.0,74.0,27.0,0.0,0.0,0.0,86.0,108.0,30.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,64.0,60.0,57.0,0.0,0.0,0.0,0.0,123.0,146.0,114.0,148.0,66.0,0.0,0.0,0.0,30.0,144.0,60.0,84.0,52.0,0.0,0.0,0.0,0.0,67.0,50.0,44.0,26.0,0.0,0.0,0.0,166.0,147.0,136.0,83.0,45.0,0.0,0.0,0.0,170.0,186.0,103.0,74.0,28.0,0.0,0.0,0.0,78.0,105.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,60.0,55.0,51.0,0.0,0.0,0.0,0.0,125.0,146.0,105.0,153.0,49.0,0.0,0.0,0.0,24.0,154.0,69.0,80.0,57.0,0.0,0.0,0.0,0.0,64.0,52.0,47.0,29.0,0.0,0.0,0.0,166.0,148.0,139.0,90.0,54.0,0.0,0.0,0.0,176.0,193.0,100.0,80.0,22.0,0.0,0.0,0.0,73.0,92.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,47.0,59.0,54.0,0.0,0.0,0.0,0.0,131.0,148.0,112.0,150.0,59.0,0.0,0.0,0.0,36.0,155.0,64.0,78.0,61.0,0.0,0.0,0.0,0.0,71.0,53.0,51.0,18.0,0.0,0.0,0.0,171.0,144.0,142.0,90.0,50.0,0.0,0.0,0.0,176.0,193.0,96.0,73.0,27.0,0.0,0.0,0.0,76.0,96.0,29.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,60.0,53.0,50.0,0.0,0.0,0.0,0.0,131.0,147.0,104.0,139.0,59.0,0.0,0.0,0.0,40.0,157.0,68.0,82.0,62.0,22.0,0.0,0.0,0.0,61.0,49.0,39.0,21.0,0.0,0.0,0.0,175.0,150.0,140.0,86.0,55.0,0.0,0.0,0.0,186.0,193.0,99.0,73.0,20.0,0.0,0.0,0.0,75.0,95.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
